Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1784595783,60,,Aggregated,2.100000,0.000000,14000,15000,15000,17000,18000,18000,18000,18000,18000,18000,18000,97,0,14000,12972.726821394148,4518.878135015257,18383.279163972475,0.0
1784595784,60,,Aggregated,2.100000,0.000000,14000,15000,15000,17000,18000,18000,18000,18000,18000,18000,18000,98,0,14000,12938.816886257418,4518.878135015257,18383.279163972475,0.0
1784595785,60,,Aggregated,2.900000,0.000000,14000,15000,18000,18000,18000,19000,19000,19000,19000,19000,19000,107,0,14000,13437.422834105015,4518.878135015257,18951.04806299787,0.0
1784595786,60,,Aggregated,3.000000,0.000000,14000,15000,18000,18000,19000,19000,19000,19000,19000,19000,19000,114,0,14000,13768.697330789444,4518.878135015257,18951.04806299787,0.0
1784595787,60,,Aggregated,3.000000,0.000000,14000,15000,18000,18000,19000,19000,19000,19000,19000,19000,19000,116,0,14000,13858.031259405081,4518.878135015257,18963.42577098403,0.0
1784595788,60,,Aggregated,4.100000,0.000000,14000,17000,18000,18000,19000,19000,19000,19000,19000,19000,19000,119,0,14000,13988.555838706112,4518.878135015257,19081.820755032822,0.0
1784595789,60,,Aggregated,4.400000,0.000000,14000,18000,18000,18000,19000,19000,19000,19000,19000,19000,19000,122,0,14000,14117.177748779735,4518.878135015257,19318.44662304502,0.0
1784595790,60,,Aggregated,4.400000,0.000000,14000,18000,18000,19000,19000,19000,19000,19000,19000,19000,19000,123,0,14000,14160.743926375408,4518.878135015257,19475.817593047395,0.0
1784595791,60,,Aggregated,4.400000,0.000000,14000,18000,18000,19000,19000,19000,19000,19000,19000,19000,19000,123,0,14000,14160.743926375408,4518.878135015257,19475.817593047395,0.0
1784595792,60,,Aggregated,4.400000,0.000000,14000,18000,18000,19000,19000,19000,19000,19000,19000,19000,19000,123,0,14000,14160.743926375408,4518.878135015257,19475.817593047395,0.0
1784595793,60,,Aggregated,3.800000,0.000000,14000,18000,18000,19000,19000,19000,19000,19000,19000,19000,19000,125,0,14000,14245.606047800742,4518.878135015257,19475.817593047395,0.0
1784595794,60,,Aggregated,3.800000,0.000000,14000,18000,18000,19000,19000,19000,19000,19000,19000,19000,19000,128,0,14000,14219.460104828613,4518.878135015257,19475.817593047395,0.0
1784595795,60,,Aggregated,2.700000,0.000000,14000,18000,18000,19000,19000,19000,19000,19000,20000,20000,20000,131,0,14000,14217.774519223172,4518.878135015257,19802.149416063912,0.0
1784595796,60,,Aggregated,2.700000,0.000000,14000,18000,18000,19000,19000,19000,19000,20000,20000,20000,20000,132,0,14000,14261.392178864988,4518.878135015257,19975.305591942742,0.0
1784595797,60,,Aggregated,2.700000,0.000000,14000,18000,18000,19000,19000,19000,19000,20000,20000,20000,20000,135,0,14000,14239.959122941622,4518.878135015257,19975.305591942742,0.0
1784595798,60,,Aggregated,2.100000,0.000000,14000,18000,18000,19000,19000,19000,20000,21000,21000,21000,21000,138,0,14000,14324.766537659647,4518.878135015257,20582.26338797249,0.0
1784595799,60,,Aggregated,1.700000,0.000000,14000,18000,18000,19000,19000,19000,21000,21000,21000,21000,21000,143,0,14000,14368.21854183079,4518.878135015257,20920.944971963763,0.0
1784595800,60,,Aggregated,1.900000,0.000000,14000,18000,18000,19000,19000,19000,21000,21000,21000,21000,21000,145,0,14000,14355.836186268174,4518.878135015257,20920.944971963763,0.0
1784595801,60,,Aggregated,1.900000,0.000000,15000,18000,18000,19000,19000,20000,21000,21000,21000,21000,21000,148,0,14000,14496.239699404436,4518.878135015257,21332.189538981766,0.0
1784595802,60,,Aggregated,2.100000,0.000000,14000,18000,18000,19000,19000,20000,21000,21000,21000,21000,21000,150,0,14000,14474.112150265524,4518.878135015257,21332.189538981766,0.0
1784595803,60,,Aggregated,2.500000,0.000000,14000,18000,18000,19000,19000,20000,21000,21000,21000,21000,21000,152,0,14000,14498.70034046609,4518.878135015257,21332.189538981766,0.0
1784595804,60,,Aggregated,2.500000,0.000000,15000,18000,19000,19000,19000,21000,21000,21000,21000,21000,21000,159,0,15000,14754.17247867364,4518.878135015257,21332.189538981766,0.0
1784595805,60,,Aggregated,2.700000,0.000000,15000,18000,19000,19000,20000,21000,21000,21000,21000,21000,21000,162,0,15000,14866.612933716237,4518.878135015257,21332.189538981766,0.0
1784595806,60,,Aggregated,2.700000,0.000000,15000,18000,19000,19000,21000,21000,21000,21000,21000,21000,21000,164,0,15000,14936.708506389816,4518.878135015257,21332.189538981766,0.0
1784595807,60,,Aggregated,3.000000,0.000000,15000,18000,19000,19000,21000,21000,21000,21000,21000,21000,21000,171,0,15000,15101.971760233564,4518.878135015257,21332.189538981766,0.0
1784595808,60,,Aggregated,3.200000,0.000000,15000,18000,19000,19000,21000,21000,21000,21000,21000,21000,21000,175,0,15000,15213.016923548255,4518.878135015257,21332.189538981766,0.0
1784595809,60,,Aggregated,3.200000,0.000000,15000,19000,19000,19000,21000,21000,21000,21000,21000,21000,21000,178,0,15000,15289.877195780433,4518.878135015257,21332.189538981766,0.0
1784595810,60,,Aggregated,3.600000,0.000000,15000,19000,19000,19000,21000,21000,21000,21000,21000,21000,21000,180,0,15000,15340.798565960722,4518.878135015257,21332.189538981766,0.0
1784595811,60,,Aggregated,3.900000,0.000000,15000,19000,19000,20000,20000,21000,21000,21000,21000,21000,21000,183,0,15000,15383.537221491297,4518.878135015257,21332.189538981766,0.0
1784595812,60,,Aggregated,3.500000,0.000000,15000,19000,19000,20000,20000,21000,21000,21000,21000,21000,21000,185,0,15000,15412.948361978035,4518.878135015257,21332.189538981766,0.0
1784595813,60,,Aggregated,3.400000,0.000000,15000,19000,19000,20000,20000,21000,21000,21000,21000,21000,21000,187,0,15000,15376.705083234689,4518.878135015257,21332.189538981766,0.0
1784595814,60,,Aggregated,3.400000,0.000000,15000,19000,19000,20000,21000,21000,21000,21000,21000,21000,21000,189,0,15000,15392.480183581862,4518.878135015257,21332.189538981766,0.0
1784595815,60,,Aggregated,3.600000,0.000000,15000,19000,19000,20000,21000,21000,21000,21000,21000,21000,21000,190,0,15000,15384.606263942183,4518.878135015257,21332.189538981766,0.0
1784595816,60,,Aggregated,3.600000,0.000000,15000,19000,19000,20000,21000,21000,21000,21000,21000,21000,21000,190,0,15000,15384.606263942183,4518.878135015257,21332.189538981766,0.0
1784595817,60,,Aggregated,3.000000,0.000000,15000,19000,19000,20000,21000,21000,21000,21000,21000,21000,21000,195,0,15000,15482.636119692157,4518.878135015257,21332.189538981766,0.0
1784595818,60,,Aggregated,2.600000,0.000000,15000,19000,19000,20000,21000,21000,21000,21000,21000,21000,21000,200,0,15000,15516.747940439382,4518.878135015257,21332.189538981766,0.0
1784595819,60,,Aggregated,2.600000,0.000000,15000,19000,19000,20000,21000,21000,21000,21000,21000,21000,21000,200,0,15000,15516.747940439382,4518.878135015257,21332.189538981766,0.0
1784595820,60,,Aggregated,2.500000,0.000000,15000,19000,19000,20000,20000,21000,21000,21000,21000,21000,21000,202,0,15000,15565.34882001452,4518.878135015257,21332.189538981766,0.0
1784595821,60,,Aggregated,2.200000,0.000000,16000,19000,19000,20000,20000,21000,21000,21000,21000,21000,21000,204,0,15000,15611.690435734321,4518.878135015257,21332.189538981766,0.0
1784595822,60,,Aggregated,2.200000,0.000000,17000,19000,20000,20000,20000,21000,21000,21000,21000,21000,21000,210,0,16000,15694.995101289047,4518.878135015257,21332.189538981766,0.0
1784595823,60,,Aggregated,2.100000,0.000000,16000,19000,20000,20000,20000,21000,21000,21000,21000,21000,21000,215,0,16000,15702.724050767287,4518.878135015257,21332.189538981766,0.0
1784595824,60,,Aggregated,2.400000,0.000000,17000,19000,20000,20000,20000,21000,21000,21000,21000,21000,21000,216,0,16000,15725.944131796025,4518.878135015257,21332.189538981766,0.0
1784595825,60,,Aggregated,2.500000,0.000000,17000,19000,20000,20000,20000,21000,21000,21000,21000,21000,21000,217,0,17000,15731.75868234535,4518.878135015257,21332.189538981766,0.0
1784595826,60,,Aggregated,2.600000,0.000000,17000,19000,20000,20000,21000,21000,21000,21000,21000,21000,21000,220,0,17000,15761.313002199378,4518.878135015257,21332.189538981766,0.0
1784595827,60,,Aggregated,2.600000,0.000000,17000,19000,20000,20000,21000,21000,21000,21000,21000,21000,21000,222,0,17000,15812.36406181402,4518.878135015257,21428.956553922035,0.0
1784595828,60,,Aggregated,2.700000,0.000000,18000,19000,20000,20000,21000,21000,21000,21000,21000,21000,21000,226,0,17000,15910.564605791567,4518.878135015257,21428.956553922035,0.0
1784595829,60,,Aggregated,2.800000,0.000000,18000,19000,20000,20000,21000,21000,21000,21000,21000,21000,21000,228,0,18000,15958.811321065521,4518.878135015257,21451.11614803318,0.0
1784595830,60,,Aggregated,2.700000,0.000000,18000,19000,20000,20000,21000,21000,21000,21000,22000,22000,22000,230,0,18000,16007.542108564698,4518.878135015257,21582.716488977894,0.0
1784595831,60,,Aggregated,2.600000,0.000000,18000,19000,20000,20000,21000,21000,22000,22000,22000,22000,22000,235,0,18000,16078.099800863778,4518.878135015257,21743.81875200197,0.0
1784595832,60,,Aggregated,2.600000,0.000000,18000,19000,20000,20000,21000,21000,22000,22000,22000,22000,22000,239,0,18000,16173.277439874457,4518.878135015257,21815.04265300464,0.0
1784595833,60,,Aggregated,3.000000,0.000000,18000,19000,20000,20000,21000,21000,22000,22000,22000,22000,22000,243,0,18000,16199.255777740422,4518.878135015257,21815.04265300464,0.0
1784595834,60,,Aggregated,3.100000,0.000000,18000,19000,20000,20000,21000,21000,22000,22000,22000,22000,22000,244,0,18000,16185.877036749858,4518.878135015257,21815.04265300464,0.0
1784595835,60,,Aggregated,2.900000,0.000000,18000,19000,20000,20000,21000,22000,22000,22000,22000,22000,22000,246,0,18000,16233.589656759863,4518.878135015257,22087.485351949,0.0
1784595836,60,,Aggregated,2.800000,0.000000,18000,19000,20000,20000,21000,22000,22000,22000,22000,22000,22000,251,0,18000,16256.574148466658,4518.878135015257,22092.315525980666,0.0
1784595837,60,,Aggregated,2.900000,0.000000,18000,19000,20000,20000,21000,22000,22000,22000,22000,22000,22000,253,0,18000,16302.344530589397,4518.878135015257,22092.315525980666,0.0
1784595838,60,,Aggregated,3.200000,0.000000,18000,20000,20000,20000,21000,22000,22000,22000,22000,22000,22000,255,0,18000,16348.221908161398,4518.878135015257,22170.436691027135,0.0
1784595839,60,,Aggregated,3.200000,0.000000,18000,20000,20000,20000,21000,22000,22000,22000,22000,22000,22000,255,0,18000,16348.221908161398,4518.878135015257,22170.436691027135,0.0
1784595840,60,,Aggregated,2.800000,0.000000,18000,20000,20000,20000,21000,22000,22000,22000,23000,23000,23000,261,0,18000,16377.589305572415,4518.878135015257,22676.840009051375,0.0
1784595841,60,,Aggregated,2.800000,0.000000,18000,19000,20000,20000,21000,22000,22000,22000,23000,23000,23000,262,0,18000,16376.66280417728,4518.878135015257,22676.840009051375,0.0
1784595842,60,,Aggregated,2.800000,0.000000,18000,20000,20000,21000,21000,22000,22000,23000,23000,23000,23000,265,0,18000,16428.336987979623,4518.878135015257,22732.837362098508,0.0
1784595843,60,,Aggregated,2.900000,0.000000,18000,20000,20000,21000,21000,22000,22000,23000,23000,23000,23000,268,0,18000,16441.73093781235,4518.878135015257,22879.723516991362,0.0
1784595844,60,,Aggregated,2.500000,0.000000,18000,20000,20000,21000,21000,22000,22000,23000,23000,23000,23000,270,0,18000,16403.284707750816,4518.878135015257,22879.723516991362,0.0
1784595845,60,,Aggregated,2.500000,0.000000,18000,20000,20000,21000,21000,22000,23000,23000,23000,23000,23000,272,0,18000,16448.19291529626,4518.878135015257,22879.723516991362,0.0
1784595846,60,,Aggregated,2.600000,0.000000,18000,20000,20000,21000,22000,22000,23000,23000,23000,23000,23000,275,0,18000,16442.536164882,4518.878135015257,22879.723516991362,0.0
1784595847,60,,Aggregated,2.700000,0.000000,18000,20000,20000,21000,22000,22000,23000,23000,23000,23000,23000,279,0,18000,16524.9341273314,4518.878135015257,22879.723516991362,0.0
1784595848,60,,Aggregated,2.700000,0.000000,18000,20000,20000,21000,22000,22000,23000,23000,23000,23000,23000,280,0,18000,16544.74057530502,4518.878135015257,22879.723516991362,0.0
1784595849,60,,Aggregated,2.400000,0.000000,18000,20000,20000,21000,22000,22000,23000,23000,23000,23000,23000,282,0,18000,16584.86550750173,4518.878135015257,22879.723516991362,0.0
1784595850,60,,Aggregated,2.700000,0.000000,18000,20000,20000,21000,22000,22000,23000,23000,23000,23000,23000,284,0,18000,16595.920791184613,4518.878135015257,22879.723516991362,0.0
1784595851,60,,Aggregated,2.700000,0.000000,18000,20000,20000,21000,22000,22000,23000,23000,23000,23000,23000,285,0,18000,16615.79863253834,4518.878135015257,22879.723516991362,0.0
1784595852,60,,Aggregated,2.600000,0.000000,18000,20000,20000,21000,22000,22000,23000,23000,23000,23000,23000,288,0,18000,16673.92677334485,4518.878135015257,22879.723516991362,0.0
1784595853,60,,Aggregated,2.200000,0.000000,18000,20000,20000,21000,22000,22000,23000,23000,23000,23000,23000,291,0,18000,16718.975001127983,4518.878135015257,22879.723516991362,0.0
1784595854,60,,Aggregated,2.300000,0.000000,18000,20000,21000,21000,22000,22000,23000,23000,23000,23000,23000,295,0,18000,16791.04378787619,4518.878135015257,22879.723516991362,0.0
1784595855,60,,Aggregated,2.400000,0.000000,18000,20000,21000,21000,22000,22000,23000,23000,23000,23000,23000,297,0,18000,16793.73816420012,4518.878135015257,22879.723516991362,0.0
1784595856,60,,Aggregated,2.400000,0.000000,18000,20000,21000,21000,22000,22000,23000,23000,23000,23000,23000,300,0,18000,16847.758961877942,4518.878135015257,22879.723516991362,0.0
1784595857,60,,Aggregated,2.400000,0.000000,18000,20000,21000,21000,22000,22000,22000,23000,23000,23000,23000,304,0,18000,16916.47845584291,4518.878135015257,22879.723516991362,0.0
1784595858,60,,Aggregated,2.400000,0.000000,18000,20000,21000,21000,22000,22000,22000,23000,23000,23000,23000,304,0,18000,16916.47845584291,4518.878135015257,22879.723516991362,0.0
1784595859,60,,Aggregated,2.600000,0.000000,19000,20000,21000,21000,22000,22000,22000,23000,23000,23000,23000,307,0,19000,16967.74633261997,4518.878135015257,22879.723516991362,0.0
1784595860,60,,Aggregated,2.400000,0.000000,19000,20000,21000,21000,22000,22000,22000,23000,23000,23000,23000,311,0,19000,16967.465569971915,4518.878135015257,22879.723516991362,0.0
1784595861,60,,Aggregated,2.400000,0.000000,19000,20000,21000,21000,22000,22000,22000,23000,23000,23000,23000,316,0,19000,17011.010325816977,4518.878135015257,22879.723516991362,0.0
1784595862,60,,Aggregated,2.400000,0.000000,19000,20000,21000,21000,22000,22000,22000,23000,23000,23000,23000,318,0,19000,16998.57418319875,4518.878135015257,22879.723516991362,0.0
1784595863,60,,Aggregated,2.900000,0.000000,19000,20000,21000,22000,22000,22000,23000,23000,23000,23000,23000,322,0,19000,17035.93433900991,4518.878135015257,22879.723516991362,0.0
1784595864,60,,Aggregated,3.100000,0.000000,19000,20000,21000,22000,22000,22000,23000,23000,23000,23000,23000,324,0,19000,17068.122190435886,4518.878135015257,22879.723516991362,0.0
1784595865,60,,Aggregated,3.100000,0.000000,19000,20000,21000,22000,22000,22000,23000,23000,23000,23000,23000,325,0,19000,17083.79518972674,4518.878135015257,22879.723516991362,0.0
1784595866,60,,Aggregated,2.900000,0.000000,19000,20000,21000,22000,22000,22000,23000,23000,23000,23000,23000,330,0,19000,17162.062772700323,4518.878135015257,22879.723516991362,0.0
1784595867,60,,Aggregated,2.900000,0.000000,19000,20000,21000,22000,22000,22000,23000,23000,23000,23000,23000,333,0,19000,17150.456816432423,4518.878135015257,22879.723516991362,0.0
1784595868,60,,Aggregated,2.900000,0.000000,19000,20000,21000,22000,22000,22000,23000,23000,23000,23000,23000,334,0,19000,17166.528020149603,4518.878135015257,22879.723516991362,0.0
1784595869,60,,Aggregated,2.900000,0.000000,19000,20000,21000,22000,22000,22000,23000,23000,23000,23000,23000,337,0,19000,17187.906701987933,4518.878135015257,22879.723516991362,0.0
1784595870,60,,Aggregated,2.900000,0.000000,19000,20000,21000,22000,22000,22000,23000,23000,23000,23000,23000,338,0,19000,17176.268891304644,4518.878135015257,22879.723516991362,0.0
1784595871,60,,Aggregated,2.900000,0.000000,19000,20000,21000,22000,22000,22000,23000,23000,23000,23000,23000,343,0,19000,17250.525733548333,4518.878135015257,22879.723516991362,0.0
1784595872,60,,Aggregated,3.100000,0.000000,19000,20000,21000,22000,22000,22000,23000,23000,23000,23000,23000,345,0,19000,17235.249607939528,4518.878135015257,22879.723516991362,0.0
1784595873,60,,Aggregated,3.000000,0.000000,19000,20000,21000,22000,22000,22000,23000,23000,23000,23000,23000,347,0,19000,17245.563756706066,4518.878135015257,22879.723516991362,0.0
1784595874,60,,Aggregated,2.600000,0.000000,19000,20000,22000,22000,22000,22000,23000,23000,23000,23000,23000,351,0,19000,17299.679422527195,4518.878135015257,22879.723516991362,0.0
1784595875,60,,Aggregated,2.600000,0.000000,19000,20000,22000,22000,22000,22000,23000,23000,23000,23000,23000,356,0,19000,17282.77791018488,4518.878135015257,22879.723516991362,0.0
1784595876,60,,Aggregated,2.700000,0.000000,19000,20000,22000,22000,22000,22000,23000,23000,23000,23000,23000,357,0,19000,17295.377173761353,4518.878135015257,22879.723516991362,0.0
1784595877,60,,Aggregated,2.900000,0.000000,19000,20000,22000,22000,22000,22000,23000,23000,23000,23000,23000,360,0,19000,17281.093341299373,4518.878135015257,22879.723516991362,0.0
1784595878,60,,Aggregated,2.800000,0.000000,19000,21000,22000,22000,22000,22000,23000,23000,23000,23000,23000,363,0,19000,17283.97677920325,4518.878135015257,22879.723516991362,0.0
1784595879,60,,Aggregated,2.700000,0.000000,19000,21000,22000,22000,22000,22000,23000,23000,23000,23000,23000,368,0,19000,17301.730449496183,4518.878135015257,22879.723516991362,0.0
1784595880,60,,Aggregated,2.700000,0.000000,19000,21000,22000,22000,22000,22000,23000,23000,23000,23000,23000,368,0,19000,17301.730449496183,4518.878135015257,22879.723516991362,0.0
1784595881,60,,Aggregated,2.900000,0.000000,19000,21000,22000,22000,22000,22000,23000,23000,23000,23000,23000,369,0,19000,17312.94422583884,4518.878135015257,22879.723516991362,0.0
1784595882,60,,Aggregated,3.000000,0.000000,19000,21000,21000,22000,22000,22000,23000,23000,23000,23000,23000,374,0,19000,17341.592224592463,4518.878135015257,22879.723516991362,0.0
1784595883,60,,Aggregated,2.500000,0.000000,19000,21000,21000,22000,22000,22000,23000,23000,23000,23000,23000,378,0,19000,17360.257047220817,4518.878135015257,22879.723516991362,0.0
1784595884,60,,Aggregated,2.800000,0.000000,19000,21000,21000,22000,22000,22000,23000,23000,23000,23000,23000,382,0,19000,17375.233926263296,4518.878135015257,22879.723516991362,0.0
1784595885,60,,Aggregated,2.800000,0.000000,19000,21000,21000,22000,22000,22000,23000,23000,23000,23000,23000,385,0,19000,17379.883202697853,4518.878135015257,22879.723516991362,0.0
1784595886,60,,Aggregated,2.900000,0.000000,19000,21000,21000,22000,22000,22000,23000,23000,23000,23000,23000,392,0,19000,17357.520484514607,4518.878135015257,22879.723516991362,0.0
1784595887,60,,Aggregated,3.100000,0.000000,19000,21000,21000,22000,22000,22000,23000,23000,23000,23000,23000,394,0,19000,17326.55834636963,4518.878135015257,22879.723516991362,0.0
1784595888,60,,Aggregated,3.500000,0.000000,19000,21000,21000,22000,22000,22000,23000,23000,23000,23000,23000,396,0,19000,17341.392643981664,4518.878135015257,22879.723516991362,0.0
1784595889,60,,Aggregated,3.400000,0.000000,19000,21000,21000,22000,22000,22000,22000,23000,23000,23000,23000,401,0,19000,17333.964071258906,4518.878135015257,22879.723516991362,0.0
1784595890,60,,Aggregated,3.400000,0.000000,19000,21000,21000,22000,22000,22000,22000,23000,23000,23000,23000,401,0,19000,17333.964071258906,4518.878135015257,22879.723516991362,0.0
1784595891,60,,Aggregated,3.400000,0.000000,19000,21000,21000,22000,22000,22000,22000,23000,23000,23000,23000,403,0,19000,17347.950823327166,4518.878135015257,22879.723516991362,0.0
1784595892,60,,Aggregated,3.300000,0.000000,19000,20000,21000,22000,22000,22000,22000,23000,23000,23000,23000,410,0,19000,17338.36638562881,4518.878135015257,22879.723516991362,0.0
1784595893,60,,Aggregated,3.300000,0.000000,19000,20000,21000,22000,22000,22000,22000,23000,23000,23000,23000,413,0,19000,17334.207316743014,4518.878135015257,22879.723516991362,0.0
1784595894,60,,Aggregated,3.300000,0.000000,19000,20000,21000,22000,22000,22000,22000,23000,23000,23000,23000,414,0,19000,17323.780035567448,4518.878135015257,22879.723516991362,0.0
1784595895,60,,Aggregated,3.400000,0.000000,19000,20000,21000,22000,22000,22000,22000,23000,23000,23000,23000,416,0,19000,17337.030906889246,4518.878135015257,22879.723516991362,0.0
1784595896,60,,Aggregated,3.600000,0.000000,19000,20000,21000,22000,22000,22000,22000,23000,23000,23000,23000,420,0,19000,17341.06477385448,4518.878135015257,22879.723516991362,0.0
1784595897,60,,Aggregated,2.900000,0.000000,19000,20000,21000,22000,22000,22000,22000,23000,23000,23000,23000,423,0,19000,17334.687393361506,4518.878135015257,22879.723516991362,0.0
