Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1784595579,20,,Aggregated,2.600000,0.000000,6800,7300,7600,7800,8300,8300,8600,8700,8700,8700,8700,75,0,6800,6106.443450761338,2053.9087780052796,8659.183442010544,0.0
1784595580,20,,Aggregated,2.900000,0.000000,6800,7300,7600,7800,8300,8300,8600,8700,8700,8700,8700,77,0,6800,6131.647587158149,2053.9087780052796,8659.183442010544,0.0
1784595581,20,,Aggregated,2.500000,0.000000,6800,7300,7600,7800,8300,8300,8600,8700,8700,8700,8700,80,0,6800,6106.4722860654,2053.9087780052796,8659.183442010544,0.0
1784595582,20,,Aggregated,2.000000,0.000000,6800,7300,7600,7700,8300,8300,8600,8700,8700,8700,8700,83,0,6800,6120.929796135064,2053.9087780052796,8659.183442010544,0.0
1784595583,20,,Aggregated,2.200000,0.000000,6800,7400,7600,7700,8300,8300,8600,8700,8700,8700,8700,86,0,6800,6143.678350550079,2053.9087780052796,8659.183442010544,0.0
1784595584,20,,Aggregated,2.200000,0.000000,6800,7400,7600,7700,8300,8300,8600,8700,8700,8700,8700,86,0,6800,6143.678350550079,2053.9087780052796,8659.183442010544,0.0
1784595585,20,,Aggregated,2.100000,0.000000,6800,7400,7600,7800,8300,8300,8600,8700,8700,8700,8700,89,0,6800,6162.33412470025,2053.9087780052796,8659.183442010544,0.0
1784595586,20,,Aggregated,2.100000,0.000000,6800,7400,7700,7800,8300,8300,8600,8700,8700,8700,8700,90,0,6800,6183.302688314062,2053.9087780052796,8659.183442010544,0.0
1784595587,20,,Aggregated,2.100000,0.000000,6800,7500,7700,7800,8200,8300,8600,8700,8700,8700,8700,92,0,6800,6222.0869453714995,2053.9087780052796,8659.183442010544,0.0
1784595588,20,,Aggregated,1.900000,0.000000,6800,7500,7700,7800,8200,8300,8600,8700,8700,8700,8700,96,0,6800,6204.892238616594,2053.9087780052796,8659.183442010544,0.0
1784595589,20,,Aggregated,1.900000,0.000000,6800,7500,7700,7800,8200,8300,8600,8700,8700,8700,8700,97,0,6800,6224.831168703044,2053.9087780052796,8659.183442010544,0.0
1784595590,20,,Aggregated,1.900000,0.000000,6800,7600,7800,8000,8300,8300,8600,8700,8700,8700,8700,100,0,6800,6285.315662850626,2053.9087780052796,8659.183442010544,0.0
1784595591,20,,Aggregated,1.900000,0.000000,6800,7500,7800,7900,8200,8300,8600,8600,8700,8700,8700,103,0,6800,6258.616636981917,2053.9087780052796,8659.183442010544,0.0
1784595592,20,,Aggregated,2.200000,0.000000,6800,7600,7800,8000,8300,8300,8600,8700,8800,8800,8800,104,0,6800,6282.806495472099,2053.9087780052796,8774.361919960938,0.0
1784595593,20,,Aggregated,2.400000,0.000000,6800,7600,7800,8000,8300,8300,8700,8700,8800,8800,8800,106,0,6800,6298.7123630756405,2053.9087780052796,8774.361919960938,0.0
1784595594,20,,Aggregated,2.400000,0.000000,6800,7600,7800,8000,8300,8600,8700,8700,8800,8800,8800,107,0,6800,6320.159583495033,2053.9087780052796,8774.361919960938,0.0
1784595595,20,,Aggregated,2.200000,0.000000,6800,7600,7800,8000,8300,8600,8700,8700,8800,8800,8800,108,0,6800,6310.013288083374,2053.9087780052796,8774.361919960938,0.0
1784595596,20,,Aggregated,2.100000,0.000000,6800,7600,7800,8000,8300,8600,8700,8700,8800,8800,8800,113,0,6800,6347.903402972414,2053.9087780052796,8774.361919960938,0.0
1784595597,20,,Aggregated,2.000000,0.000000,6800,7600,7900,8100,8300,8600,8700,8700,8800,8800,8800,115,0,6800,6386.433882625652,2053.9087780052796,8774.361919960938,0.0
1784595598,20,,Aggregated,2.100000,0.000000,6800,7600,7900,8100,8500,8600,8700,8700,8800,8800,8800,118,0,6800,6386.241828467326,2053.9087780052796,8774.361919960938,0.0
1784595599,20,,Aggregated,2.100000,0.000000,6800,7600,7900,8100,8500,8600,8700,8700,8800,8800,8800,119,0,6800,6372.308767656013,2053.9087780052796,8774.361919960938,0.0
1784595600,20,,Aggregated,2.200000,0.000000,6800,7700,8000,8200,8500,8600,8700,8700,8800,8800,8800,122,0,6800,6427.441519983761,2053.9087780052796,8774.361919960938,0.0
1784595601,20,,Aggregated,2.200000,0.000000,6800,7700,8000,8200,8500,8600,8700,8700,8800,8800,8800,122,0,6800,6427.441519983761,2053.9087780052796,8774.361919960938,0.0
1784595602,20,,Aggregated,2.300000,0.000000,6800,7700,8000,8200,8600,8600,8700,8800,8900,8900,8900,123,0,6800,6447.160190601674,2053.9087780052796,8852.838005986996,0.0
1784595603,20,,Aggregated,2.300000,0.000000,6800,7700,8000,8200,8600,8600,8700,8800,8900,8900,8900,126,0,6800,6461.45052924597,2053.9087780052796,8852.838005986996,0.0
1784595604,20,,Aggregated,1.900000,0.000000,6800,7700,8000,8200,8600,8600,8700,8800,8900,8900,8900,127,0,6800,6452.447430054679,2053.9087780052796,8852.838005986996,0.0
1784595605,20,,Aggregated,1.900000,0.000000,6800,7700,8000,8200,8600,8600,8700,8800,8900,8900,8900,127,0,6800,6452.447430054679,2053.9087780052796,8852.838005986996,0.0
1784595606,20,,Aggregated,2.000000,0.000000,6800,7700,8000,8300,8600,8700,8900,9000,9100,9100,9100,130,0,6800,6483.498785714619,2053.9087780052796,9086.695614969358,0.0
1784595607,20,,Aggregated,1.900000,0.000000,7100,7800,8200,8300,8600,8800,8900,9000,9100,9100,9100,136,0,7000,6584.428269220071,2053.9087780052796,9086.695614969358,0.0
1784595608,20,,Aggregated,1.800000,0.000000,7200,7800,8200,8300,8600,8800,8900,9000,9100,9100,9100,138,0,7100,6612.353889795486,2053.9087780052796,9086.695614969358,0.0
1784595609,20,,Aggregated,1.800000,0.000000,7200,7800,8200,8300,8600,8800,8900,9000,9100,9100,9100,140,0,7100,6619.468798719546,2053.9087780052796,9086.695614969358,0.0
1784595610,20,,Aggregated,2.100000,0.000000,7200,7900,8200,8300,8600,8800,8900,9000,9100,9100,9100,144,0,7100,6614.123867802846,2053.9087780052796,9086.695614969358,0.0
1784595611,20,,Aggregated,2.100000,0.000000,7100,7800,8200,8300,8600,8800,8900,9000,9100,9100,9100,145,0,7100,6600.495255894252,2053.9087780052796,9086.695614969358,0.0
1784595612,20,,Aggregated,1.900000,0.000000,7100,7800,8200,8300,8600,8800,8900,9000,9100,9100,9100,147,0,7100,6596.0344036979295,2053.9087780052796,9086.695614969358,0.0
1784595613,20,,Aggregated,2.300000,0.000000,7000,7800,8200,8300,8600,8800,8900,9000,9100,9100,9100,150,0,6900,6540.719079277478,2053.9087780052796,9086.695614969358,0.0
1784595614,20,,Aggregated,2.300000,0.000000,7000,7800,8200,8300,8600,8800,8900,9000,9100,9100,9100,150,0,6900,6540.719079277478,2053.9087780052796,9086.695614969358,0.0
1784595615,20,,Aggregated,2.300000,0.000000,6800,7800,8100,8300,8600,8800,8800,9000,9100,9100,9100,153,0,6800,6486.625192782026,2053.9087780052796,9086.695614969358,0.0
1784595616,20,,Aggregated,2.300000,0.000000,6800,7700,8100,8300,8600,8800,8800,9000,9100,9100,9100,157,0,6800,6445.139754424909,2053.9087780052796,9086.695614969358,0.0
1784595617,20,,Aggregated,2.400000,0.000000,6900,7700,8100,8300,8600,8800,8800,9000,9100,9100,9100,160,0,6800,6461.717755197606,2053.9087780052796,9086.695614969358,0.0
1784595618,20,,Aggregated,2.800000,0.000000,6900,7700,8100,8300,8600,8700,8800,9000,9100,9100,9100,164,0,6900,6478.109960021911,2053.9087780052796,9086.695614969358,0.0
1784595619,20,,Aggregated,2.800000,0.000000,6900,7700,8100,8300,8600,8700,8800,9000,9100,9100,9100,164,0,6900,6478.109960021911,2053.9087780052796,9086.695614969358,0.0
1784595620,20,,Aggregated,2.800000,0.000000,6900,7700,8100,8300,8600,8700,8800,9000,9100,9100,9100,164,0,6900,6478.109960021911,2053.9087780052796,9086.695614969358,0.0
1784595621,20,,Aggregated,2.500000,0.000000,6900,7700,8000,8300,8600,8700,8800,9000,9100,9100,9100,166,0,6800,6475.949514027494,2053.9087780052796,9086.695614969358,0.0
1784595622,20,,Aggregated,2.300000,0.000000,6900,7700,8000,8300,8600,8700,8800,9000,9100,9100,9100,170,0,6900,6497.954397616388,2053.9087780052796,9086.695614969358,0.0
1784595623,20,,Aggregated,2.100000,0.000000,6900,7700,8000,8300,8600,8700,8800,9000,9100,9100,9100,172,0,6900,6506.286925829806,2053.9087780052796,9086.695614969358,0.0
1784595624,20,,Aggregated,2.400000,0.000000,6900,7700,8000,8300,8600,8700,8800,9000,9100,9100,9100,173,0,6900,6496.861505865206,2053.9087780052796,9086.695614969358,0.0
1784595625,20,,Aggregated,2.100000,0.000000,6900,7700,8000,8300,8600,8700,8800,9000,9100,9100,9100,175,0,6900,6501.159298410639,2053.9087780052796,9086.695614969358,0.0
1784595626,20,,Aggregated,2.100000,0.000000,6900,7700,8100,8300,8600,8700,8800,9000,9100,9100,9100,177,0,6900,6520.131735654027,2053.9087780052796,9086.695614969358,0.0
1784595627,20,,Aggregated,2.100000,0.000000,6900,7700,8100,8300,8600,8700,8800,9000,9100,9100,9100,177,0,6900,6520.131735654027,2053.9087780052796,9086.695614969358,0.0
1784595628,20,,Aggregated,2.200000,0.000000,7000,7800,8100,8300,8600,8700,8800,9000,9100,9100,9100,181,0,7000,6550.34633792129,2053.9087780052796,9086.695614969358,0.0
1784595629,20,,Aggregated,1.800000,0.000000,7100,7800,8200,8300,8600,8700,8800,9000,9100,9100,9100,185,0,7100,6564.4625635880575,2053.9087780052796,9086.695614969358,0.0
1784595630,20,,Aggregated,1.800000,0.000000,7100,7800,8200,8300,8600,8700,8800,9000,9100,9100,9100,185,0,7100,6564.4625635880575,2053.9087780052796,9086.695614969358,0.0
1784595631,20,,Aggregated,2.000000,0.000000,7200,7900,8200,8300,8600,8700,8900,9000,9100,9100,9100,187,0,7200,6584.68248433045,2053.9087780052796,9086.695614969358,0.0
1784595632,20,,Aggregated,2.100000,0.000000,7200,7900,8200,8300,8600,8800,8900,9000,9100,9100,9100,189,0,7200,6607.539888617962,2053.9087780052796,9086.695614969358,0.0
1784595633,20,,Aggregated,2.000000,0.000000,7200,7900,8300,8300,8600,8800,8900,9000,9100,9100,9100,192,0,7200,6638.665479441745,2053.9087780052796,9086.695614969358,0.0
1784595634,20,,Aggregated,2.000000,0.000000,7200,7900,8300,8300,8600,8800,8900,9000,9100,9100,9100,194,0,7200,6631.667153163904,2053.9087780052796,9086.695614969358,0.0
1784595635,20,,Aggregated,2.000000,0.000000,7200,7900,8300,8300,8600,8800,8900,9000,9100,9100,9100,194,0,7200,6631.667153163904,2053.9087780052796,9086.695614969358,0.0
1784595636,20,,Aggregated,2.000000,0.000000,7200,7900,8300,8300,8600,8800,8900,9000,9100,9100,9100,194,0,7200,6631.667153163904,2053.9087780052796,9086.695614969358,0.0
1784595637,20,,Aggregated,2.200000,0.000000,7200,7900,8300,8400,8600,8800,8900,9000,9100,9100,9100,195,0,7200,6643.473887875772,2053.9087780052796,9086.695614969358,0.0
1784595638,20,,Aggregated,1.700000,0.000000,7300,8000,8300,8400,8600,8800,8900,8900,9100,9100,9100,202,0,7300,6689.890254796068,2053.9087780052796,9086.695614969358,0.0
1784595639,20,,Aggregated,1.700000,0.000000,7300,8000,8300,8400,8600,8800,8900,8900,9100,9100,9100,202,0,7300,6689.890254796068,2053.9087780052796,9086.695614969358,0.0
1784595640,20,,Aggregated,1.700000,0.000000,7300,8000,8300,8400,8600,8800,8900,8900,9100,9100,9100,208,0,7300,6697.0428780377215,2053.9087780052796,9086.695614969358,0.0
1784595641,20,,Aggregated,1.800000,0.000000,7300,8000,8300,8400,8600,8800,8900,8900,9100,9100,9100,209,0,7300,6705.275011822051,2053.9087780052796,9086.695614969358,0.0
1784595642,20,,Aggregated,1.800000,0.000000,7300,8000,8300,8400,8600,8800,8900,8900,9100,9100,9100,209,0,7300,6705.275011822051,2053.9087780052796,9086.695614969358,0.0
1784595643,20,,Aggregated,2.200000,0.000000,7400,8000,8300,8400,8600,8800,8900,8900,9100,9100,9100,211,0,7400,6720.387627018099,2053.9087780052796,9086.695614969358,0.0
1784595644,20,,Aggregated,2.100000,0.000000,7400,8100,8300,8400,8600,8800,8900,8900,9100,9100,9100,213,0,7400,6735.665464609262,2053.9087780052796,9086.695614969358,0.0
1784595645,20,,Aggregated,2.100000,0.000000,7400,8100,8300,8400,8600,8800,8900,8900,9100,9100,9100,214,0,7400,6744.786675844807,2053.9087780052796,9086.695614969358,0.0
1784595646,20,,Aggregated,2.100000,0.000000,7400,8100,8300,8400,8600,8800,8900,8900,9100,9100,9100,214,0,7400,6744.786675844807,2053.9087780052796,9086.695614969358,0.0
1784595647,20,,Aggregated,1.900000,0.000000,7400,8100,8300,8400,8600,8800,8900,9000,9200,9200,9200,217,0,7400,6747.135595551559,2053.9087780052796,9249.764457927085,0.0
1784595648,20,,Aggregated,2.000000,0.000000,7400,8100,8300,8400,8600,8800,9000,9100,9200,9200,9200,219,0,7400,6768.063879985421,2053.9087780052796,9249.764457927085,0.0
1784595649,20,,Aggregated,2.000000,0.000000,7500,8200,8300,8500,8700,8800,9000,9100,9200,9200,9200,222,0,7500,6797.219501517247,2053.9087780052796,9249.764457927085,0.0
1784595650,20,,Aggregated,2.100000,0.000000,7500,8200,8300,8500,8700,8800,9000,9100,9200,9200,9200,223,0,7500,6785.145781214887,2053.9087780052796,9249.764457927085,0.0
1784595651,20,,Aggregated,1.900000,0.000000,7500,8200,8400,8500,8700,8900,9000,9100,9200,9200,9200,227,0,7500,6803.73495459374,2053.9087780052796,9249.764457927085,0.0
1784595652,20,,Aggregated,1.800000,0.000000,7500,8200,8400,8500,8700,8900,9000,9100,9200,9200,9200,229,0,7500,6819.894985580007,2053.9087780052796,9249.764457927085,0.0
1784595653,20,,Aggregated,1.800000,0.000000,7600,8300,8400,8500,8700,8900,9000,9100,9200,9200,9200,232,0,7500,6821.147384977567,2053.9087780052796,9249.764457927085,0.0
1784595654,20,,Aggregated,1.900000,0.000000,7600,8300,8400,8500,8700,8900,9000,9100,9200,9200,9200,233,0,7600,6827.360618716134,2053.9087780052796,9249.764457927085,0.0
1784595655,20,,Aggregated,1.900000,0.000000,7600,8300,8400,8500,8700,8900,9000,9100,9200,9200,9200,234,0,7500,6817.353631597625,2053.9087780052796,9249.764457927085,0.0
1784595656,20,,Aggregated,2.000000,0.000000,7600,8200,8400,8500,8700,8900,9000,9100,9200,9200,9200,236,0,7600,6827.139857503333,2053.9087780052796,9249.764457927085,0.0
1784595657,20,,Aggregated,2.100000,0.000000,7600,8200,8400,8500,8700,8900,9000,9100,9200,9200,9200,238,0,7600,6834.61867391079,2053.9087780052796,9249.764457927085,0.0
1784595658,20,,Aggregated,2.100000,0.000000,7600,8200,8400,8500,8700,8900,9000,9100,9200,9200,9200,240,0,7600,6842.615224565573,2053.9087780052796,9249.764457927085,0.0
1784595659,20,,Aggregated,2.100000,0.000000,7600,8200,8400,8500,8700,8800,9000,9100,9200,9200,9200,241,0,7600,6847.2463528164835,2053.9087780052796,9249.764457927085,0.0
1784595660,20,,Aggregated,2.200000,0.000000,7600,8200,8400,8500,8700,8800,9000,9100,9200,9200,9200,243,0,7600,6860.046153348668,2053.9087780052796,9249.764457927085,0.0
1784595661,20,,Aggregated,2.200000,0.000000,7600,8300,8400,8500,8700,8800,9000,9100,9200,9200,9200,244,0,7600,6866.937737543609,2053.9087780052796,9249.764457927085,0.0
1784595662,20,,Aggregated,1.900000,0.000000,7600,8300,8400,8500,8700,8800,9000,9100,9200,9200,9200,246,0,7600,6880.745977242818,2053.9087780052796,9249.764457927085,0.0
1784595663,20,,Aggregated,1.700000,0.000000,7600,8300,8400,8500,8700,8800,9000,9100,9200,9200,9200,253,0,7600,6905.571592880115,2053.9087780052796,9249.764457927085,0.0
1784595664,20,,Aggregated,1.800000,0.000000,7600,8300,8400,8500,8700,8800,9000,9100,9200,9200,9200,255,0,7600,6905.389167418174,2053.9087780052796,9249.764457927085,0.0
1784595665,20,,Aggregated,1.800000,0.000000,7600,8300,8400,8500,8700,8800,9000,9100,9200,9200,9200,255,0,7600,6905.389167418174,2053.9087780052796,9249.764457927085,0.0
1784595666,20,,Aggregated,1.800000,0.000000,7600,8300,8400,8500,8700,8800,9000,9100,9200,9200,9200,255,0,7600,6905.389167418174,2053.9087780052796,9249.764457927085,0.0
1784595667,20,,Aggregated,2.100000,0.000000,7700,8300,8400,8500,8700,8800,9000,9100,9200,9200,9200,258,0,7700,6918.885690068498,2053.9087780052796,9249.764457927085,0.0
1784595668,20,,Aggregated,2.000000,0.000000,7700,8300,8400,8500,8700,8800,9000,9100,9200,9200,9200,261,0,7700,6909.8955752935535,2053.9087780052796,9249.764457927085,0.0
1784595669,20,,Aggregated,2.000000,0.000000,7600,8300,8400,8500,8700,8800,9000,9100,9200,9200,9200,263,0,7600,6914.668128994372,2053.9087780052796,9249.764457927085,0.0
1784595670,20,,Aggregated,2.000000,0.000000,7600,8300,8400,8500,8700,8800,9000,9100,9200,9200,9200,267,0,7600,6894.784701727802,2053.9087780052796,9249.764457927085,0.0
1784595671,20,,Aggregated,2.000000,0.000000,7600,8300,8400,8500,8700,8800,9000,9100,9200,9200,9200,267,0,7600,6894.784701727802,2053.9087780052796,9249.764457927085,0.0
1784595672,20,,Aggregated,2.200000,0.000000,7600,8200,8400,8500,8700,8800,9000,9100,9200,9200,9200,271,0,7600,6908.704392791114,2053.9087780052796,9249.764457927085,0.0
1784595673,20,,Aggregated,2.300000,0.000000,7600,8200,8400,8500,8700,8800,9000,9100,9200,9200,9200,274,0,7600,6913.425987486959,2053.9087780052796,9249.764457927085,0.0
1784595674,20,,Aggregated,2.300000,0.000000,7600,8200,8400,8500,8700,8800,9000,9100,9200,9200,9200,275,0,7600,6914.49325510343,2053.9087780052796,9249.764457927085,0.0
1784595675,20,,Aggregated,2.200000,0.000000,7600,8200,8300,8500,8700,8800,9000,9100,9200,9200,9200,278,0,7600,6891.285024009219,2053.9087780052796,9249.764457927085,0.0
1784595676,20,,Aggregated,2.100000,0.000000,7600,8200,8300,8500,8700,8800,9000,9100,9200,9200,9200,279,0,7600,6883.013910658184,2053.9087780052796,9249.764457927085,0.0
1784595677,20,,Aggregated,2.100000,0.000000,7600,8200,8300,8400,8600,8800,9000,9100,9200,9200,9200,281,0,7600,6889.008443603736,2053.9087780052796,9249.764457927085,0.0
1784595678,20,,Aggregated,2.100000,0.000000,7600,8200,8300,8400,8600,8800,9000,9100,9200,9200,9200,281,0,7600,6889.008443603736,2053.9087780052796,9249.764457927085,0.0
1784595679,20,,Aggregated,2.400000,0.000000,7600,8200,8300,8400,8600,8800,9000,9100,9200,9200,9200,283,0,7600,6895.715296224447,2053.9087780052796,9249.764457927085,0.0
1784595680,20,,Aggregated,2.200000,0.000000,7600,8100,8300,8400,8600,8800,9000,9100,9200,9200,9200,287,0,7600,6899.77630644425,2053.9087780052796,9249.764457927085,0.0
1784595681,20,,Aggregated,2.200000,0.000000,7600,8100,8300,8400,8600,8800,9000,9100,9200,9200,9200,288,0,7600,6904.0981242623175,2053.9087780052796,9249.764457927085,0.0
1784595682,20,,Aggregated,2.000000,0.000000,7600,8100,8300,8400,8700,8800,9000,9100,9200,9200,9200,289,0,7600,6910.661509562248,2053.9087780052796,9249.764457927085,0.0
1784595683,20,,Aggregated,2.100000,0.000000,7700,8200,8400,8500,8700,8800,9000,9100,9200,9200,9200,292,0,7700,6930.621214447406,2053.9087780052796,9249.764457927085,0.0
1784595684,20,,Aggregated,2.100000,0.000000,7700,8200,8400,8500,8700,8800,9000,9100,9200,9200,9200,292,0,7700,6930.621214447406,2053.9087780052796,9249.764457927085,0.0
1784595685,20,,Aggregated,1.800000,0.000000,7700,8200,8400,8500,8700,8800,9000,9100,9200,9200,9200,299,0,7700,6942.269158818258,2053.9087780052796,9249.764457927085,0.0
1784595686,20,,Aggregated,1.800000,0.000000,7700,8200,8400,8500,8700,8800,9000,9100,9200,9200,9200,299,0,7700,6942.269158818258,2053.9087780052796,9249.764457927085,0.0
1784595687,20,,Aggregated,1.700000,0.000000,7700,8200,8400,8500,8700,8800,9000,9000,9200,9200,9200,301,0,7700,6950.662380889247,2053.9087780052796,9249.764457927085,0.0
1784595688,20,,Aggregated,2.000000,0.000000,7700,8200,8400,8500,8700,8800,9000,9000,9200,9200,9200,302,0,7700,6944.119056253863,2053.9087780052796,9249.764457927085,0.0
1784595689,20,,Aggregated,2.000000,0.000000,7700,8200,8300,8400,8700,8800,9000,9000,9200,9200,9200,306,0,7700,6952.916078885037,2053.9087780052796,9249.764457927085,0.0
1784595690,20,,Aggregated,2.100000,0.000000,7700,8200,8300,8400,8700,8800,9000,9000,9200,9200,9200,307,0,7700,6943.652928458733,2053.9087780052796,9249.764457927085,0.0
